baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028370.7	1672.71083485771	-1.86094405862469	0.12254820449592	-15.1854045212604	4.41829099292488e-52	4.11520049969042e-50
ENSMUSG00000044393.15	253.317592944505	7.01712907937497	0.462373956386581	15.17630693176	5.07565890916064e-52	4.7047453734912e-50
ENSMUSG00000047250.13	1671.56593190864	1.59282086240646	0.104993290917287	15.1706918460274	5.52909286120009e-52	5.10052202698266e-50
ENSMUSG00000021822.3	1292.27066767927	-1.4733489635477	0.0971746009952444	-15.1618730456099	6.32397967349155e-52	5.80601562404367e-50
ENSMUSG00000042331.13	2133.92376587503	1.68863697987742	0.111462880793592	15.14976975164	7.60325048067101e-52	6.94742508376005e-50
ENSMUSG00000035773.6	162.939557823199	4.69988373694785	0.310468617189037	15.1380315972039	9.08937170646762e-52	8.26618332550451e-50
ENSMUSG00000028392.15	216.432055490157	6.53046934328232	0.432265444166053	15.1075442911732	1.44422448116933e-51	1.30726046934012e-49
ENSMUSG00000078695.8	357.168671990697	2.50136934187539	0.165699533332354	15.0958140410585	1.72545199861675e-51	1.5545193707164e-49
ENSMUSG00000029816.10	902.463937171389	-1.80386224776909	0.119497298225167	-15.0954228636207	1.73571563900348e-51	1.55649290790638e-49
ENSMUSG00000002831.14	212.684551967895	-2.94768593486336	0.195304531817128	-15.0927677275989	1.8070055279813e-51	1.61291974904998e-49
ENSMUSG00000020589.17	587.907788722833	2.57537342016989	0.170650955681725	15.0914679023135	1.84296110279807e-51	1.6374327217487e-49
ENSMUSG00000049044.16	179.208436139802	5.64015454970645	0.375306916390524	15.0281124684567	4.80503218389373e-51	4.24958809658124e-49
ENSMUSG00000049969.3	426.334127615423	2.17393515066411	0.144983412674323	14.9943714978445	7.99155858979116e-51	7.03549084982528e-49
ENSMUSG00000025408.15	559.261092039324	-1.80312823870301	0.120665142270543	-14.9432404816647	1.72384452739269e-50	1.50387884561679e-48
ENSMUSG00000078670.3	237.647149538303	2.80641832553756	0.187804522411802	14.9432947060981	1.72244208334711e-50	1.50387884561679e-48
ENSMUSG00000006386.15	346.393527374696	2.65964584664293	0.178173431936988	14.9272863957827	2.18998415474756e-50	1.90193218484382e-48
ENSMUSG00000022602.14	457.350332391896	2.27921702837192	0.152699110823419	14.9261971211319	2.22604387708586e-50	1.92457963902311e-48
ENSMUSG00000030411.16	214.046907085099	3.38887634515417	0.227052427067084	14.9255235406618	2.24863747010064e-50	1.93543439390805e-48
ENSMUSG00000039405.7	2746.50337523832	-1.72221043929968	0.115528319431341	-14.9072577855961	2.95647410398512e-50	2.53336980999258e-48
ENSMUSG00000025586.17	485.314815359463	-1.92049077368972	0.128883325518714	-14.9010026390952	3.24670582800817e-50	2.76975612230078e-48
ENSMUSG00000024087.4	3554.01667995503	-1.41686143984195	0.0953021450135305	-14.8670466928189	5.39408647481911e-50	4.58140912927368e-48
ENSMUSG00000032462.14	460.991472846851	2.063406738111	0.138862550405509	14.8593463974657	6.05126747450541e-50	5.11703670651159e-48
ENSMUSG00000041235.12	207.745378394578	2.94798972213374	0.19854793946028	14.8477477537534	7.19454207952866e-50	6.05723892110535e-48
ENSMUSG00000032561.15	158.395727978389	4.79700239448507	0.323257083839133	14.8395893989821	8.12517565885222e-50	6.8110168131596e-48
ENSMUSG00000028766.10	148.006273505422	4.95564995775223	0.334460795881305	14.8168335983716	1.14034523702104e-49	9.51768665357818e-48
ENSMUSG00000009487.10	786.930067644181	9.8037741564491	0.665093591031931	14.7404429822245	3.5445210876939e-49	2.94561924873872e-47
ENSMUSG00000031626.18	256.850900660917	-2.5063922126852	0.170154680083151	-14.7300809561064	4.13210558895031e-49	3.41918436716575e-47
ENSMUSG00000052852.8	431.516280547564	2.09633053458636	0.142369654143718	14.7245601402542	4.4837754190971e-49	3.69432436240137e-47
ENSMUSG00000006360.11	496.899951360771	2.06573702582434	0.14030114064594	14.7235939516513	4.54831430650132e-49	3.73155318422747e-47
ENSMUSG00000049493.13	160.465573683782	4.84247047754492	0.329224931113417	14.7086991898457	5.66866238565857e-49	4.6310089320126e-47
ENSMUSG00000047153.4	802.894314843378	1.87328887103204	0.127362475433259	14.7083264883123	5.69996579835594e-49	4.63693420220686e-47
ENSMUSG00000005125.13	1234.9048608161	2.09458381420544	0.142465798941591	14.7023624600891	6.22494847794281e-49	5.04273137204779e-47
ENSMUSG00000027952.16	550.043523266828	2.39296432760877	0.163094965112848	14.6722145956685	9.71226573379225e-49	7.83483193922655e-47
ENSMUSG00000020646.17	521.122596164452	2.62263927581006	0.178885955818868	14.660956830315	1.14645902763555e-48	9.2098875220056e-47
ENSMUSG00000041605.16	219.800672689898	2.90632189631921	0.198336689610455	14.6534758749246	1.27996638630437e-48	1.0239731090435e-46
ENSMUSG00000031402.12	2274.64207266626	-1.4028685438605	0.0958308229597327	-14.6390117556433	1.58353137361006e-48	1.26159028442983e-46
ENSMUSG00000022122.15	150.21307570517	-3.09501287966688	0.211920560856146	-14.6045898857724	2.62557455075663e-48	2.08317190693777e-46
ENSMUSG00000021792.15	467.47607806784	2.37123370702087	0.162378536199836	14.6031228173078	2.68270105303644e-48	2.11977361895666e-46
ENSMUSG00000001021.13	162.665065066509	5.81141629584885	0.398400690267547	14.5868630196052	3.40498188402005e-48	2.67951227444516e-46
ENSMUSG00000041782.14	688.255595034245	9.60295070464335	0.659024584963753	14.5714604944086	4.26670679003849e-48	3.3439880858513e-46
ENSMUSG00000027478.15	174.253399455267	3.41655387134637	0.23535049459227	14.5168756805263	9.47305414649893e-48	7.39435157670038e-46
ENSMUSG00000030110.13	289.35418204106	3.07870810666059	0.212492640866482	14.488539904754	1.43153518018407e-47	1.11290315620762e-45
ENSMUSG00000001420.13	171.783887545956	6.08343332344439	0.420260910949845	14.475372714762	1.73383346711378e-47	1.34250237935557e-45
ENSMUSG00000046157.13	196.908128903414	2.90866017337906	0.201143940896396	14.4605905622443	2.149456293463e-47	1.65766069351866e-45
ENSMUSG00000026259.14	319.671843829589	2.48086234364751	0.171916332605953	14.4306378925256	3.3199632103983e-47	2.55015500782786e-45
ENSMUSG00000050106.17	145.351725062934	4.84929696325576	0.336809273219829	14.3977537105717	5.34527324393878e-47	4.0895582596484e-45
ENSMUSG00000050199.13	1063.83845085175	-1.53437447262852	0.106608416594076	-14.3926204107394	5.75725450562248e-47	4.38734651653761e-45
ENSMUSG00000038879.8	180.652891347172	3.60856593865645	0.251162479023711	14.3674562883885	8.28175714970396e-47	6.28631015142883e-45
ENSMUSG00000035498.10	250.584103944046	7.30287027402919	0.510164726815199	14.3147299101189	1.77050648080662e-46	1.3386417627432e-44
ENSMUSG00000027463.14	163.899550009673	3.91971925681774	0.274399083529067	14.2847388788838	2.72428693685966e-46	2.05172859932243e-44
ENSMUSG00000026205.8	140.294622197327	5.35449311865648	0.374929599186326	14.281329428983	2.86091192856809e-46	2.14624054407754e-44
ENSMUSG00000073599.10	253.252456573012	2.74290852798217	0.19229274803711	14.264232821993	3.65590228234622e-46	2.73200759704012e-44
ENSMUSG00000031488.14	249.115410953705	2.64285332360554	0.18629144427185	14.1866596930179	1.10812648440108e-45	8.24891066380419e-44
ENSMUSG00000070639.5	682.284792131582	1.81834054180915	0.128186926863492	14.1850700871043	1.13352431363278e-45	8.40551875647696e-44
ENSMUSG00000030739.18	229.417370346022	7.1758423406571	0.507477247815715	14.1402247520325	2.14597919673076e-45	1.58522907712525e-43
ENSMUSG00000074199.7	418.343353714042	8.6284519065293	0.610702839132687	14.1287240759898	2.52681009219285e-45	1.85942360982741e-43
ENSMUSG00000041559.7	2203.29068987873	-2.34374322280979	0.165925713618129	-14.125256246924	2.65432593159977e-45	1.9458328502374e-43
ENSMUSG00000037031.10	477.205904933182	1.97579312784002	0.139929421957579	14.1199263185623	2.86290501066599e-45	2.0907882047591e-43
ENSMUSG00000028841.14	151.572542177114	3.47345569217838	0.247162932179543	14.0533034688842	7.35227865570524e-45	5.34912952762253e-43
ENSMUSG00000062380.4	776.35349275561	2.20515037326586	0.157111863742087	14.0355433430909	9.44696071072923e-45	6.84727077078419e-43
ENSMUSG00000035697.14	211.182538552395	3.90354790086407	0.278627476860523	14.0099172732276	1.3556279528861e-44	9.78895390698279e-43
ENSMUSG00000047139.9	3234.95453495824	1.7282513088706	0.123416587015841	14.0033957400618	1.4859742656937e-44	1.06901432248412e-42
ENSMUSG00000036304.14	308.083083390114	7.9626951917134	0.570037579231098	13.9687197508171	2.41936623090266e-44	1.73392550680351e-42
ENSMUSG00000076441.9	1463.88908333695	-1.33061465260821	0.0952585095652927	-13.9684597069637	2.42821518068956e-44	1.73392550680351e-42
ENSMUSG00000038296.14	430.875778999716	-2.00235550710556	0.143357357859881	-13.9675809947801	2.45835553207753e-44	1.74897028259981e-42
ENSMUSG00000054702.14	154.460432910369	4.88721278878284	0.349973462306803	13.96452392867	2.56614428156008e-44	1.81894344663523e-42
ENSMUSG00000067889.6	204.709169599451	3.273763307537	0.234520805350868	13.9593726136114	2.75851405608448e-44	1.94813739931534e-42
ENSMUSG00000025494.8	263.333201913334	7.53553968844442	0.540041248105135	13.9536372728651	2.98961402239469e-44	2.10364081575802e-42
ENSMUSG00000055926.3	159.179484398361	3.15595839644763	0.226228537929175	13.9503107138307	3.13237779449102e-44	2.19608159555588e-42
ENSMUSG00000050390.12	1881.92066677874	1.79722910030046	0.129002456998562	13.9317431785078	4.06316165080466e-44	2.83832451548963e-42
ENSMUSG00000040943.12	1252.96126002584	1.77073883472052	0.127152536309208	13.926099204301	4.39723968261713e-44	3.06060581519344e-42
ENSMUSG00000022240.10	432.633865812302	1.91089694634841	0.137245835118525	13.9231689231092	4.58132571859271e-44	3.17726474296646e-42
ENSMUSG00000050022.16	165.713279811642	3.34925571894527	0.241013942447329	13.8965226863471	6.6494210431264e-44	4.59501210435402e-42
ENSMUSG00000085057.7	145.707757058047	3.83731912274471	0.276472354222701	13.8795762546794	8.42404866092867e-44	5.80055922081088e-42
ENSMUSG00000015568.16	242.090442364394	-2.51014558001164	0.182188045188608	-13.7777732749317	3.46804995569997e-43	2.379501891313e-41
ENSMUSG00000020467.15	6854.1793188157	-1.45644333062721	0.105767759093579	-13.7702012703002	3.85138661488719e-43	2.6331465934406e-41
ENSMUSG00000041119.12	129.473590019484	3.93475366967145	0.285883161341598	13.7635027233027	4.22547937039032e-43	2.87870113996909e-41
ENSMUSG00000003271.17	138.436322037899	5.41504834449605	0.393688533205706	13.7546509175735	4.77580291270785e-43	3.24216479426082e-41
ENSMUSG00000037362.8	774.358058348027	-1.74914586817388	0.127244349268452	-13.7463539892341	5.35615417805375e-43	3.62339131764478e-41
ENSMUSG00000049858.8	869.852743289905	1.64603086105782	0.119779785670836	13.7421423142402	5.67707303908249e-43	3.82706182494792e-41
ENSMUSG00000054499.9	316.346879839675	2.38977424376872	0.174344472155348	13.7071982508245	9.19400162498474e-43	6.17631886166222e-41
ENSMUSG00000030792.8	485.203204046094	9.09731366596626	0.664408059360561	13.6923589920352	1.12787199840268e-42	7.5504764337513e-41
ENSMUSG00000046591.10	270.120916749865	2.50215265104856	0.18296184991021	13.6758163096652	1.41609134850415e-42	9.44714228344637e-41
ENSMUSG00000039518.7	684.197724380972	-2.45931731282985	0.179853949009518	-13.6739689418757	1.45251530299279e-42	9.65672242817278e-41
ENSMUSG00000000594.7	1430.37984490791	1.5971624204174	0.116806448588223	13.6735808657951	1.46028452308548e-42	9.67501223542545e-41
ENSMUSG00000020140.15	240.439353365532	-2.80170619540839	0.204961880503022	-13.6694012980969	1.54662439309088e-42	1.02119583215042e-40
ENSMUSG00000059336.14	440.315684280933	2.10404289414882	0.154242724325551	13.6411159965506	2.2804381500803e-42	1.50057500114499e-40
ENSMUSG00000003469.9	196.432176786784	6.95137658543456	0.509983544498803	13.6305899678904	2.63441942114797e-42	1.7276056612154e-40
ENSMUSG00000049709.4	241.332222140087	7.4175176147659	0.54441256066286	13.6248098422537	2.85152043425586e-42	1.86363776177807e-40
ENSMUSG00000051048.17	1052.41606770561	-1.53860813901106	0.113747353387163	-13.526540118908	1.09035928076223e-41	7.10206990982969e-40
ENSMUSG00000035407.8	180.117512918824	2.7502500547872	0.203497326594249	13.5149198312118	1.27694731144574e-41	8.28940880965449e-40
ENSMUSG00000025025.14	613.63877722283	1.77051677738194	0.131401637814461	13.4740845459012	2.22224484488283e-41	1.43774767145439e-39
ENSMUSG00000001918.17	1139.04989055314	1.6739508598333	0.124393288226364	13.4569226660134	2.80350957974782e-41	1.80774798319525e-39
ENSMUSG00000029168.14	429.914113883416	8.9305346036663	0.665043626155852	13.4284943910934	4.11696836075449e-41	2.64583833317822e-39
ENSMUSG00000026475.7	676.195480990196	-1.63931348985223	0.122101535335214	-13.4258220861163	4.26821365923468e-41	2.73392555980215e-39
ENSMUSG00000043068.6	121.020466556735	4.47848179829331	0.333909029950156	13.412281180182	5.12381706116642e-41	3.27109910394995e-39
ENSMUSG00000025572.17	1073.77819691992	1.5021471972774	0.112005444994858	13.4113765392956	5.18670847526408e-41	3.30032143244526e-39
ENSMUSG00000021676.10	297.673772966741	2.1947065847457	0.163770633530748	13.4010996808756	5.9573846780792e-41	3.77823607215023e-39
ENSMUSG00000035021.13	1025.47821250059	1.89398368974431	0.141371511617751	13.3972090138315	6.27799360111893e-41	3.96851529933026e-39
ENSMUSG00000029053.16	132.440719389286	3.79563883397123	0.283935226872497	13.3679743643634	9.30402036643364e-41	5.8621409367595e-39
ENSMUSG00000040687.16	290.735885193711	2.07622028452994	0.155547547835535	13.3478175221713	1.21970257366688e-40	7.65989108153008e-39
ENSMUSG00000018470.8	153.086601104772	3.74599120380525	0.280659984561192	13.3470797757723	1.23183969360351e-40	7.710996523596e-39
ENSMUSG00000037681.13	117.780570401735	3.90774563849036	0.293226071705234	13.3267332463487	1.61830189942671e-40	1.00973658967466e-38
ENSMUSG00000016200.14	218.113346717331	2.72399290910419	0.205718582651208	13.2413556130837	5.06266945466397e-40	3.1486537769652e-38
ENSMUSG00000027315.13	287.240220164398	8.08474348253509	0.610751569383412	13.2373683307881	5.33869266891619e-40	3.30964613044065e-38
ENSMUSG00000021456.8	117.753041420617	5.25491198036593	0.39835484123291	13.1915353761033	9.81653240012159e-40	6.06611361135719e-38
ENSMUSG00000074793.10	446.432273455714	2.09085529468435	0.159321382604648	13.1235070930357	2.41495018976629e-39	1.48754759292953e-37
ENSMUSG00000050359.7	158.30002953073	6.47513103449868	0.494051925326516	13.1061750851781	3.03524397621379e-39	1.86367846692363e-37
ENSMUSG00000022797.16	2213.4246054461	2.05270576759308	0.156641670425013	13.1044680641078	3.10431055885485e-39	1.90003516110227e-37
ENSMUSG00000020023.18	649.284680605424	1.73419167500759	0.132450489303268	13.0931315099702	3.60435400416101e-39	2.19911218988052e-37
ENSMUSG00000073802.5	829.833589294226	-1.48079253954301	0.113117035469497	-13.090800456332	3.71670182164192e-39	2.26050508268947e-37
ENSMUSG00000044224.16	584.857406795797	2.10135827601909	0.160546842000198	13.0887549691977	3.81815046099796e-39	2.31490380151071e-37
ENSMUSG00000030747.5	369.826567104772	2.64986755885143	0.202713863658256	13.0719602055373	4.76223467393314e-39	2.87824089383796e-37
ENSMUSG00000079259.2	130.307875738019	5.5893485643616	0.427612119146026	13.0710714549531	4.81820553257771e-39	2.90296883337807e-37
ENSMUSG00000042589.18	122.334217626036	5.62367625937518	0.431553427225838	13.0312399452507	8.12760202199621e-39	4.88162513969118e-37
ENSMUSG00000041313.14	2357.75807314544	1.39710992847821	0.107228364688831	13.029294371247	8.33751222583759e-39	4.99215017745803e-37
ENSMUSG00000030602.13	615.76382421531	2.08825384500312	0.160388146318769	13.0200011218581	9.41695243516263e-39	5.62101680959552e-37
ENSMUSG00000013089.15	728.187742846832	1.58602998467383	0.121931272315731	13.0075734842407	1.10804927172354e-38	6.59357714778697e-37
ENSMUSG00000030838.20	534.824066943863	9.56653093065953	0.735884439996519	13.0000451303261	1.22271111224846e-38	7.25349853666166e-37
ENSMUSG00000041718.16	451.268599850333	2.15450448166456	0.165975938924782	12.9808241822386	1.57180033388871e-38	9.29580074766086e-37
ENSMUSG00000019590.16	182.286092890587	2.95890521883224	0.228011432263304	12.9770037820531	1.65218272320245e-38	9.74130975637409e-37
ENSMUSG00000048096.7	304.511322777855	-1.86249903502261	0.143550899458921	-12.9744853013309	1.70739410033323e-38	1.00361458092758e-36
ENSMUSG00000048826.7	117.940211457708	5.11951338016321	0.394695781439362	12.9707831218605	1.79190159414777e-38	1.05008701322702e-36
ENSMUSG00000034203.8	332.510194935471	2.1310254502603	0.164567071176715	12.949282228958	2.37161106449801e-38	1.38559579768247e-36
ENSMUSG00000034707.7	4232.53467287742	-1.19202476158657	0.0921007326333524	-12.9426197545242	2.58656369908465e-38	1.50661474677801e-36
ENSMUSG00000030560.17	632.189338834779	1.85076554738479	0.143096712371174	12.9336692417094	2.9061146860687e-38	1.68764732371701e-36
ENSMUSG00000025232.8	1977.0352622592	-1.17600439688722	0.0910260035735361	-12.9194334664729	3.49706829542378e-38	2.02472903110422e-36
ENSMUSG00000037852.8	6995.1363305433	-1.07881993961587	0.0835206958297574	-12.9167977936254	3.61891612620763e-38	2.08569086560116e-36
ENSMUSG00000041147.10	380.262545503787	2.01763846228624	0.156203987866017	12.9166898351972	3.62399605796883e-38	2.08569086560116e-36
ENSMUSG00000003644.17	328.753501361811	2.28736771883879	0.177196574723518	12.9086452286553	4.02317090118726e-38	2.3085337790146e-36
ENSMUSG00000027496.15	502.361946666361	2.05665342456699	0.159373441976292	12.9046182291334	4.23911170888303e-38	2.42522474027492e-36
ENSMUSG00000049404.7	207.781519192133	-2.3784135500603	0.18478454786818	-12.871279430556	6.53112392706575e-38	3.72544583768721e-36
ENSMUSG00000070000.13	120.484869668234	4.95887465186213	0.385759793203358	12.8548250471713	8.08084803276623e-38	4.59583333544935e-36
ENSMUSG00000020044.13	15708.0540432243	-1.12778880488674	0.0878276427140539	-12.840932194418	9.67029794496291e-38	5.48362777584955e-36
